province,year,week,ndvi_mean,lst_day_mean,lst_night_mean
06 Duarte,2020,10,,,
07 Elías Piña,2020,10,,,
08 El Seibo,2020,10,,,
09 Espaillat,2020,10,,,
10 Independencia,2020,10,,,
11 La Altagracia,2020,10,,,
12 La Romana,2020,10,,,
13 La Vega,2020,10,,,
14 María Trinidad Sánchez,2020,10,,,
15 Monte Cristi,2020,10,,,
16 Pedernales,2020,10,,,
17 Peravia,2020,10,,,
18 Puerto Plata,2020,10,,,
19 Hermanas Mirabal,2020,10,,,
20 Samaná,2020,10,,,
21 San Cristóbal,2020,10,,,
22 San Juan,2020,10,,,
23 San Pedro de Macorís,2020,10,,,
24 Sánchez Ramírez,2020,10,,,
25 Santiago,2020,10,,,
26 Santiago Rodríguez,2020,10,,,
27 Valverde,2020,10,,,
28 Monseñor Nouel,2020,10,,,
29 Monte Plata,2020,10,,,
30 Hato Mayor,2020,10,,,
31 San José de Ocoa,2020,10,,,
32 Santo Domingo,2020,10,,,
01 Distrito Nacional,2020,11,,,
02 Azua,2020,11,,,
03 Baoruco,2020,11,,,
04 Barahona,2020,11,,,
05 Dajabón,2020,11,,,
06 Duarte,2020,11,,,
07 Elías Piña,2020,11,,,
08 El Seibo,2020,11,,,
09 Espaillat,2020,11,,,
10 Independencia,2020,11,,,
11 La Altagracia,2020,11,,,
12 La Romana,2020,11,,,
13 La Vega,2020,11,,,
14 María Trinidad Sánchez,2020,11,,,
15 Monte Cristi,2020,11,,,
16 Pedernales,2020,11,,,
17 Peravia,2020,11,,,
18 Puerto Plata,2020,11,,,
19 Hermanas Mirabal,2020,11,,,
20 Samaná,2020,11,,,
21 San Cristóbal,2020,11,,,
22 San Juan,2020,11,,,
23 San Pedro de Macorís,2020,11,,,
24 Sánchez Ramírez,2020,11,,,
25 Santiago,2020,11,,,
26 Santiago Rodríguez,2020,11,,,
27 Valverde,2020,11,,,
28 Monseñor Nouel,2020,11,,,
29 Monte Plata,2020,11,,,
30 Hato Mayor,2020,11,,,
31 San José de Ocoa,2020,11,,,
32 Santo Domingo,2020,11,,,
01 Distrito Nacional,2020,12,,,
02 Azua,2020,12,,,
03 Baoruco,2020,12,,,
04 Barahona,2020,12,,,
05 Dajabón,2020,12,,,
06 Duarte,2020,12,,,
07 Elías Piña,2020,12,,,
08 El Seibo,2020,12,,,
09 Espaillat,2020,12,,,
10 Independencia,2020,12,,,
11 La Altagracia,2020,12,,,
12 La Romana,2020,12,,,
13 La Vega,2020,12,,,
14 María Trinidad Sánchez,2020,12,,,
15 Monte Cristi,2020,12,,,
16 Pedernales,2020,12,,,
17 Peravia,2020,12,,,
18 Puerto Plata,2020,12,,,
19 Hermanas Mirabal,2020,12,,,
20 Samaná,2020,12,,,
21 San Cristóbal,2020,12,,,
22 San Juan,2020,12,,,
23 San Pedro de Macorís,2020,12,,,
24 Sánchez Ramírez,2020,12,,,
25 Santiago,2020,12,,,
26 Santiago Rodríguez,2020,12,,,
27 Valverde,2020,12,,,
28 Monseñor Nouel,2020,12,,,
29 Monte Plata,2020,12,,,
30 Hato Mayor,2020,12,,,
31 San José de Ocoa,2020,12,,,
32 Santo Domingo,2020,12,,,
01 Distrito Nacional,2020,13,,,
02 Azua,2020,13,,,
03 Baoruco,2020,13,,,
04 Barahona,2020,13,,,
05 Dajabón,2020,13,,,
06 Duarte,2020,13,,,
07 Elías Piña,2020,13,,,
08 El Seibo,2020,13,,,
09 Espaillat,2020,13,,,
10 Independencia,2020,13,,,
11 La Altagracia,2020,13,,,
12 La Romana,2020,13,,,
13 La Vega,2020,13,,,
14 María Trinidad Sánchez,2020,13,,,
15 Monte Cristi,2020,13,,,
16 Pedernales,2020,13,,,
17 Peravia,2020,13,,,
18 Puerto Plata,2020,13,,,
19 Hermanas Mirabal,2020,13,,,
20 Samaná,2020,13,,,
21 San Cristóbal,2020,13,,,
22 San Juan,2020,13,,,
23 San Pedro de Macorís,2020,13,,,
24 Sánchez Ramírez,2020,13,,,
25 Santiago,2020,13,,,
26 Santiago Rodríguez,2020,13,,,
27 Valverde,2020,13,,,
28 Monseñor Nouel,2020,13,,,
29 Monte Plata,2020,13,,,
30 Hato Mayor,2020,13,,,
31 San José de Ocoa,2020,13,,,
32 Santo Domingo,2020,13,,,
01 Distrito Nacional,2020,14,,,
02 Azua,2020,14,,,
03 Baoruco,2020,14,,,
04 Barahona,2020,14,,,
05 Dajabón,2020,14,,,
06 Duarte,2020,14,,,
07 Elías Piña,2020,14,,,
08 El Seibo,2020,14,,,
09 Espaillat,2020,14,,,
10 Independencia,2020,14,,,
11 La Altagracia,2020,14,,,
12 La Romana,2020,14,,,
13 La Vega,2020,14,,,
14 María Trinidad Sánchez,2020,14,,,
15 Monte Cristi,2020,14,,,
16 Pedernales,2020,14,,,
17 Peravia,2020,14,,,
18 Puerto Plata,2020,14,,,
19 Hermanas Mirabal,2020,14,,,
20 Samaná,2020,14,,,
21 San Cristóbal,2020,14,,,
22 San Juan,2020,14,,,
23 San Pedro de Macorís,2020,14,,,
24 Sánchez Ramírez,2020,14,,,
25 Santiago,2020,14,,,
26 Santiago Rodríguez,2020,14,,,
27 Valverde,2020,14,,,
28 Monseñor Nouel,2020,14,,,
29 Monte Plata,2020,14,,,
30 Hato Mayor,2020,14,,,
31 San José de Ocoa,2020,14,,,
32 Santo Domingo,2020,14,,,
01 Distrito Nacional,2020,15,,,
02 Azua,2020,15,,,
03 Baoruco,2020,15,,,
04 Barahona,2020,15,,,
05 Dajabón,2020,15,,,
06 Duarte,2020,15,,,
07 Elías Piña,2020,15,,,
08 El Seibo,2020,15,,,
09 Espaillat,2020,15,,,
10 Independencia,2020,15,,,
11 La Altagracia,2020,15,,,
12 La Romana,2020,15,,,
13 La Vega,2020,15,,,
14 María Trinidad Sánchez,2020,15,,,
15 Monte Cristi,2020,15,,,
16 Pedernales,2020,15,,,
17 Peravia,2020,15,,,
18 Puerto Plata,2020,15,,,
19 Hermanas Mirabal,2020,15,,,
20 Samaná,2020,15,,,
21 San Cristóbal,2020,15,,,
22 San Juan,2020,15,,,
23 San Pedro de Macorís,2020,15,,,
24 Sánchez Ramírez,2020,15,,,
25 Santiago,2020,15,,,
26 Santiago Rodríguez,2020,15,,,
27 Valverde,2020,15,,,
28 Monseñor Nouel,2020,15,,,
29 Monte Plata,2020,15,,,
30 Hato Mayor,2020,15,,,
31 San José de Ocoa,2020,15,,,
32 Santo Domingo,2020,15,,,
01 Distrito Nacional,2020,16,,,
02 Azua,2020,16,,,
03 Baoruco,2020,16,,,
04 Barahona,2020,16,,,
05 Dajabón,2020,16,,,
06 Duarte,2020,16,,,
07 Elías Piña,2020,16,,,
08 El Seibo,2020,16,,,
09 Espaillat,2020,16,,,
10 Independencia,2020,16,,,
11 La Altagracia,2020,16,,,
12 La Romana,2020,16,,,
13 La Vega,2020,16,,,
14 María Trinidad Sánchez,2020,16,,,
15 Monte Cristi,2020,16,,,
16 Pedernales,2020,16,,,
17 Peravia,2020,16,,,
18 Puerto Plata,2020,16,,,
19 Hermanas Mirabal,2020,16,,,
20 Samaná,2020,16,,,
21 San Cristóbal,2020,16,,,
22 San Juan,2020,16,,,
23 San Pedro de Macorís,2020,16,,,
24 Sánchez Ramírez,2020,16,,,
25 Santiago,2020,16,,,
26 Santiago Rodríguez,2020,16,,,
27 Valverde,2020,16,,,
28 Monseñor Nouel,2020,16,,,
29 Monte Plata,2020,16,,,
30 Hato Mayor,2020,16,,,
31 San José de Ocoa,2020,16,,,
32 Santo Domingo,2020,16,,,
01 Distrito Nacional,2020,17,,,
02 Azua,2020,17,,,
03 Baoruco,2020,17,,,
04 Barahona,2020,17,,,
05 Dajabón,2020,17,,,
06 Duarte,2020,17,,,
07 Elías Piña,2020,17,,,
08 El Seibo,2020,17,,,
09 Espaillat,2020,17,,,
10 Independencia,2020,17,,,
11 La Altagracia,2020,17,,,
12 La Romana,2020,17,,,
13 La Vega,2020,17,,,
14 María Trinidad Sánchez,2020,17,,,
15 Monte Cristi,2020,17,,,
16 Pedernales,2020,17,,,
17 Peravia,2020,17,,,
18 Puerto Plata,2020,17,,,
19 Hermanas Mirabal,2020,17,,,
20 Samaná,2020,17,,,
21 San Cristóbal,2020,17,,,
22 San Juan,2020,17,,,
23 San Pedro de Macorís,2020,17,,,
24 Sánchez Ramírez,2020,17,,,
25 Santiago,2020,17,,,
26 Santiago Rodríguez,2020,17,,,
27 Valverde,2020,17,,,
28 Monseñor Nouel,2020,17,,,
29 Monte Plata,2020,17,,,
30 Hato Mayor,2020,17,,,
31 San José de Ocoa,2020,17,,,
32 Santo Domingo,2020,17,,,
01 Distrito Nacional,2020,18,,,
02 Azua,2020,18,,,
03 Baoruco,2020,18,,,
04 Barahona,2020,18,,,
05 Dajabón,2020,18,,,
06 Duarte,2020,18,,,
07 Elías Piña,2020,18,,,
08 El Seibo,2020,18,,,
09 Espaillat,2020,18,,,
10 Independencia,2020,18,,,
11 La Altagracia,2020,18,,,
12 La Romana,2020,18,,,
13 La Vega,2020,18,,,
14 María Trinidad Sánchez,2020,18,,,
15 Monte Cristi,2020,18,,,
16 Pedernales,2020,18,,,
17 Peravia,2020,18,,,
18 Puerto Plata,2020,18,,,
19 Hermanas Mirabal,2020,18,,,
20 Samaná,2020,18,,,
21 San Cristóbal,2020,18,,,
22 San Juan,2020,18,,,
23 San Pedro de Macorís,2020,18,,,
24 Sánchez Ramírez,2020,18,,,
25 Santiago,2020,18,,,
26 Santiago Rodríguez,2020,18,,,
27 Valverde,2020,18,,,
28 Monseñor Nouel,2020,18,,,
29 Monte Plata,2020,18,,,
30 Hato Mayor,2020,18,,,
31 San José de Ocoa,2020,18,,,
32 Santo Domingo,2020,18,,,
01 Distrito Nacional,2020,19,,,
02 Azua,2020,19,,,
03 Baoruco,2020,19,,,
04 Barahona,2020,19,,,
05 Dajabón,2020,19,,,
06 Duarte,2020,19,,,
07 Elías Piña,2020,19,,,
08 El Seibo,2020,19,,,
09 Espaillat,2020,19,,,
10 Independencia,2020,19,,,
11 La Altagracia,2020,19,,,
12 La Romana,2020,19,,,
13 La Vega,2020,19,,,
14 María Trinidad Sánchez,2020,19,,,
15 Monte Cristi,2020,19,,,
16 Pedernales,2020,19,,,
17 Peravia,2020,19,,,
18 Puerto Plata,2020,19,,,
19 Hermanas Mirabal,2020,19,,,
20 Samaná,2020,19,,,
21 San Cristóbal,2020,19,,,
22 San Juan,2020,19,,,
23 San Pedro de Macorís,2020,19,,,
24 Sánchez Ramírez,2020,19,,,
25 Santiago,2020,19,,,
26 Santiago Rodríguez,2020,19,,,
27 Valverde,2020,19,,,
28 Monseñor Nouel,2020,19,,,
29 Monte Plata,2020,19,,,
30 Hato Mayor,2020,19,,,
31 San José de Ocoa,2020,19,,,
32 Santo Domingo,2020,19,,,
01 Distrito Nacional,2020,20,,,
02 Azua,2020,20,,,
03 Baoruco,2020,20,,,
04 Barahona,2020,20,,,
05 Dajabón,2020,20,,,
06 Duarte,2020,20,,,
07 Elías Piña,2020,20,,,
08 El Seibo,2020,20,,,
09 Espaillat,2020,20,,,
10 Independencia,2020,20,,,
11 La Altagracia,2020,20,,,
12 La Romana,2020,20,,,
13 La Vega,2020,20,,,
14 María Trinidad Sánchez,2020,20,,,
15 Monte Cristi,2020,20,,,
16 Pedernales,2020,20,,,
17 Peravia,2020,20,,,
18 Puerto Plata,2020,20,,,
19 Hermanas Mirabal,2020,20,,,
20 Samaná,2020,20,,,
21 San Cristóbal,2020,20,,,
22 San Juan,2020,20,,,
23 San Pedro de Macorís,2020,20,,,
24 Sánchez Ramírez,2020,20,,,
25 Santiago,2020,20,,,
26 Santiago Rodríguez,2020,20,,,
27 Valverde,2020,20,,,
28 Monseñor Nouel,2020,20,,,
29 Monte Plata,2020,20,,,
30 Hato Mayor,2020,20,,,
31 San José de Ocoa,2020,20,,,
32 Santo Domingo,2020,20,,,
01 Distrito Nacional,2020,21,,,
02 Azua,2020,21,,,
03 Baoruco,2020,21,,,
04 Barahona,2020,21,,,
05 Dajabón,2020,21,,,
06 Duarte,2020,21,,,
07 Elías Piña,2020,21,,,
08 El Seibo,2020,21,,,
09 Espaillat,2020,21,,,
10 Independencia,2020,21,,,
11 La Altagracia,2020,21,,,
12 La Romana,2020,21,,,
13 La Vega,2020,21,,,
14 María Trinidad Sánchez,2020,21,,,
15 Monte Cristi,2020,21,,,
16 Pedernales,2020,21,,,
17 Peravia,2020,21,,,
18 Puerto Plata,2020,21,,,
19 Hermanas Mirabal,2020,21,,,
20 Samaná,2020,21,,,
21 San Cristóbal,2020,21,,,
22 San Juan,2020,21,,,
23 San Pedro de Macorís,2020,21,,,
24 Sánchez Ramírez,2020,21,,,
25 Santiago,2020,21,,,
26 Santiago Rodríguez,2020,21,,,
27 Valverde,2020,21,,,
28 Monseñor Nouel,2020,21,,,
29 Monte Plata,2020,21,,,
30 Hato Mayor,2020,21,,,
31 San José de Ocoa,2020,21,,,
32 Santo Domingo,2020,21,,,
01 Distrito Nacional,2020,22,,,
02 Azua,2020,22,,,
03 Baoruco,2020,22,,,
04 Barahona,2020,22,,,
05 Dajabón,2020,22,,,
06 Duarte,2020,22,,,
07 Elías Piña,2020,22,,,
08 El Seibo,2020,22,,,
09 Espaillat,2020,22,,,
10 Independencia,2020,22,,,
11 La Altagracia,2020,22,,,
12 La Romana,2020,22,,,
13 La Vega,2020,22,,,
14 María Trinidad Sánchez,2020,22,,,
15 Monte Cristi,2020,22,,,
16 Pedernales,2020,22,,,
17 Peravia,2020,22,,,
18 Puerto Plata,2020,22,,,
19 Hermanas Mirabal,2020,22,,,
20 Samaná,2020,22,,,
21 San Cristóbal,2020,22,,,
22 San Juan,2020,22,,,
23 San Pedro de Macorís,2020,22,,,
24 Sánchez Ramírez,2020,22,,,
25 Santiago,2020,22,,,
26 Santiago Rodríguez,2020,22,,,
27 Valverde,2020,22,,,
28 Monseñor Nouel,2020,22,,,
29 Monte Plata,2020,22,,,
30 Hato Mayor,2020,22,,,
31 San José de Ocoa,2020,22,,,
32 Santo Domingo,2020,22,,,
01 Distrito Nacional,2020,23,,,
02 Azua,2020,23,,,
03 Baoruco,2020,23,,,
04 Barahona,2020,23,,,
05 Dajabón,2020,23,,,
06 Duarte,2020,23,,,
07 Elías Piña,2020,23,,,
08 El Seibo,2020,23,,,
09 Espaillat,2020,23,,,
10 Independencia,2020,23,,,
11 La Altagracia,2020,23,,,
12 La Romana,2020,23,,,
13 La Vega,2020,23,,,
14 María Trinidad Sánchez,2020,23,,,
15 Monte Cristi,2020,23,,,
16 Pedernales,2020,23,,,
17 Peravia,2020,23,,,
18 Puerto Plata,2020,23,,,
19 Hermanas Mirabal,2020,23,,,
20 Samaná,2020,23,,,
21 San Cristóbal,2020,23,,,
22 San Juan,2020,23,,,
23 San Pedro de Macorís,2020,23,,,
24 Sánchez Ramírez,2020,23,,,
25 Santiago,2020,23,,,
26 Santiago Rodríguez,2020,23,,,
27 Valverde,2020,23,,,
28 Monseñor Nouel,2020,23,,,
29 Monte Plata,2020,23,,,
30 Hato Mayor,2020,23,,,
31 San José de Ocoa,2020,23,,,
32 Santo Domingo,2020,23,,,
01 Distrito Nacional,2020,24,,,
02 Azua,2020,24,,,
03 Baoruco,2020,24,,,
04 Barahona,2020,24,,,
05 Dajabón,2020,24,,,
06 Duarte,2020,24,,,
07 Elías Piña,2020,24,,,
08 El Seibo,2020,24,,,
09 Espaillat,2020,24,,,
10 Independencia,2020,24,,,
11 La Altagracia,2020,24,,,
12 La Romana,2020,24,,,
13 La Vega,2020,24,,,
14 María Trinidad Sánchez,2020,24,,,
15 Monte Cristi,2020,24,,,
16 Pedernales,2020,24,,,
17 Peravia,2020,24,,,
18 Puerto Plata,2020,24,,,
19 Hermanas Mirabal,2020,24,,,
20 Samaná,2020,24,,,
21 San Cristóbal,2020,24,,,
22 San Juan,2020,24,,,
23 San Pedro de Macorís,2020,24,,,
24 Sánchez Ramírez,2020,24,,,
25 Santiago,2020,24,,,
26 Santiago Rodríguez,2020,24,,,
27 Valverde,2020,24,,,
28 Monseñor Nouel,2020,24,,,
29 Monte Plata,2020,24,,,
30 Hato Mayor,2020,24,,,
31 San José de Ocoa,2020,24,,,
32 Santo Domingo,2020,24,,,
01 Distrito Nacional,2020,25,,,
02 Azua,2020,25,,,
03 Baoruco,2020,25,,,
04 Barahona,2020,25,,,
05 Dajabón,2020,25,,,
06 Duarte,2020,25,,,
07 Elías Piña,2020,25,,,
08 El Seibo,2020,25,,,
09 Espaillat,2020,25,,,
10 Independencia,2020,25,,,
11 La Altagracia,2020,25,,,
12 La Romana,2020,25,,,
13 La Vega,2020,25,,,
14 María Trinidad Sánchez,2020,25,,,
15 Monte Cristi,2020,25,,,
16 Pedernales,2020,25,,,
17 Peravia,2020,25,,,
18 Puerto Plata,2020,25,,,
19 Hermanas Mirabal,2020,25,,,
20 Samaná,2020,25,,,
21 San Cristóbal,2020,25,,,
22 San Juan,2020,25,,,
23 San Pedro de Macorís,2020,25,,,
24 Sánchez Ramírez,2020,25,,,
25 Santiago,2020,25,,,
26 Santiago Rodríguez,2020,25,,,
27 Valverde,2020,25,,,
28 Monseñor Nouel,2020,25,,,
29 Monte Plata,2020,25,,,
30 Hato Mayor,2020,25,,,
31 San José de Ocoa,2020,25,,,
32 Santo Domingo,2020,25,,,
01 Distrito Nacional,2020,26,,,
02 Azua,2020,26,,,
03 Baoruco,2020,26,,,
04 Barahona,2020,26,,,
05 Dajabón,2020,26,,,
06 Duarte,2020,26,,,
07 Elías Piña,2020,26,,,
08 El Seibo,2020,26,,,
09 Espaillat,2020,26,,,
10 Independencia,2020,26,,,
11 La Altagracia,2020,26,,,
12 La Romana,2020,26,,,
13 La Vega,2020,26,,,
14 María Trinidad Sánchez,2020,26,,,
15 Monte Cristi,2020,26,,,
16 Pedernales,2020,26,,,
17 Peravia,2020,26,,,
18 Puerto Plata,2020,26,,,
19 Hermanas Mirabal,2020,26,,,
20 Samaná,2020,26,,,
21 San Cristóbal,2020,26,,,
22 San Juan,2020,26,,,
23 San Pedro de Macorís,2020,26,,,
24 Sánchez Ramírez,2020,26,,,
25 Santiago,2020,26,,,
26 Santiago Rodríguez,2020,26,,,
27 Valverde,2020,26,,,
28 Monseñor Nouel,2020,26,,,
29 Monte Plata,2020,26,,,
30 Hato Mayor,2020,26,,,
31 San José de Ocoa,2020,26,,,
32 Santo Domingo,2020,26,,,
01 Distrito Nacional,2020,27,,,
02 Azua,2020,27,,,
03 Baoruco,2020,27,,,
04 Barahona,2020,27,,,
05 Dajabón,2020,27,,,
06 Duarte,2020,27,,,
07 Elías Piña,2020,27,,,
08 El Seibo,2020,27,,,
09 Espaillat,2020,27,,,
10 Independencia,2020,27,,,
11 La Altagracia,2020,27,,,
12 La Romana,2020,27,,,
13 La Vega,2020,27,,,
14 María Trinidad Sánchez,2020,27,,,
15 Monte Cristi,2020,27,,,
16 Pedernales,2020,27,,,
17 Peravia,2020,27,,,
18 Puerto Plata,2020,27,,,
19 Hermanas Mirabal,2020,27,,,
20 Samaná,2020,27,,,
21 San Cristóbal,2020,27,,,
22 San Juan,2020,27,,,
23 San Pedro de Macorís,2020,27,,,
24 Sánchez Ramírez,2020,27,,,
25 Santiago,2020,27,,,
26 Santiago Rodríguez,2020,27,,,
27 Valverde,2020,27,,,
28 Monseñor Nouel,2020,27,,,
29 Monte Plata,2020,27,,,
30 Hato Mayor,2020,27,,,
31 San José de Ocoa,2020,27,,,
32 Santo Domingo,2020,27,,,
01 Distrito Nacional,2020,28,,,
02 Azua,2020,28,,,
03 Baoruco,2020,28,,,
04 Barahona,2020,28,,,
05 Dajabón,2020,28,,,
06 Duarte,2020,28,,,
07 Elías Piña,2020,28,,,
08 El Seibo,2020,28,,,
09 Espaillat,2020,28,,,
10 Independencia,2020,28,,,
11 La Altagracia,2020,28,,,
12 La Romana,2020,28,,,
13 La Vega,2020,28,,,
14 María Trinidad Sánchez,2020,28,,,
15 Monte Cristi,2020,28,,,
16 Pedernales,2020,28,,,
17 Peravia,2020,28,,,
18 Puerto Plata,2020,28,,,
19 Hermanas Mirabal,2020,28,,,
20 Samaná,2020,28,,,
21 San Cristóbal,2020,28,,,
22 San Juan,2020,28,,,
23 San Pedro de Macorís,2020,28,,,
24 Sánchez Ramírez,2020,28,,,
25 Santiago,2020,28,,,
26 Santiago Rodríguez,2020,28,,,
27 Valverde,2020,28,,,
28 Monseñor Nouel,2020,28,,,
29 Monte Plata,2020,28,,,
30 Hato Mayor,2020,28,,,
31 San José de Ocoa,2020,28,,,
32 Santo Domingo,2020,28,,,
01 Distrito Nacional,2020,29,,,
02 Azua,2020,29,,,
03 Baoruco,2020,29,,,
04 Barahona,2020,29,,,
05 Dajabón,2020,29,,,
06 Duarte,2020,29,,,
07 Elías Piña,2020,29,,,
08 El Seibo,2020,29,,,
09 Espaillat,2020,29,,,
10 Independencia,2020,29,,,
11 La Altagracia,2020,29,,,
12 La Romana,2020,29,,,
13 La Vega,2020,29,,,
14 María Trinidad Sánchez,2020,29,,,
15 Monte Cristi,2020,29,,,
16 Pedernales,2020,29,,,
17 Peravia,2020,29,,,
18 Puerto Plata,2020,29,,,
19 Hermanas Mirabal,2020,29,,,
20 Samaná,2020,29,,,
21 San Cristóbal,2020,29,,,
22 San Juan,2020,29,,,
23 San Pedro de Macorís,2020,29,,,
24 Sánchez Ramírez,2020,29,,,
25 Santiago,2020,29,,,
26 Santiago Rodríguez,2020,29,,,
27 Valverde,2020,29,,,
28 Monseñor Nouel,2020,29,,,
29 Monte Plata,2020,29,,,
30 Hato Mayor,2020,29,,,
31 San José de Ocoa,2020,29,,,
32 Santo Domingo,2020,29,,,
01 Distrito Nacional,2020,30,,,
02 Azua,2020,30,,,
03 Baoruco,2020,30,,,
04 Barahona,2020,30,,,
05 Dajabón,2020,30,,,
06 Duarte,2020,30,,,
07 Elías Piña,2020,30,,,
08 El Seibo,2020,30,,,
09 Espaillat,2020,30,,,
10 Independencia,2020,30,,,
11 La Altagracia,2020,30,,,
12 La Romana,2020,30,,,
13 La Vega,2020,30,,,
14 María Trinidad Sánchez,2020,30,,,
15 Monte Cristi,2020,30,,,
16 Pedernales,2020,30,,,
17 Peravia,2020,30,,,
18 Puerto Plata,2020,30,,,
19 Hermanas Mirabal,2020,30,,,
20 Samaná,2020,30,,,
21 San Cristóbal,2020,30,,,
22 San Juan,2020,30,,,
23 San Pedro de Macorís,2020,30,,,
24 Sánchez Ramírez,2020,30,,,
25 Santiago,2020,30,,,
26 Santiago Rodríguez,2020,30,,,
27 Valverde,2020,30,,,
28 Monseñor Nouel,2020,30,,,
29 Monte Plata,2020,30,,,
30 Hato Mayor,2020,30,,,
31 San José de Ocoa,2020,30,,,
32 Santo Domingo,2020,30,,,
01 Distrito Nacional,2020,31,,,
02 Azua,2020,31,,,
03 Baoruco,2020,31,,,
04 Barahona,2020,31,,,
05 Dajabón,2020,31,,,
06 Duarte,2020,31,,,
07 Elías Piña,2020,31,,,
08 El Seibo,2020,31,,,
09 Espaillat,2020,31,,,
10 Independencia,2020,31,,,
11 La Altagracia,2020,31,,,
12 La Romana,2020,31,,,
13 La Vega,2020,31,,,
14 María Trinidad Sánchez,2020,31,,,
15 Monte Cristi,2020,31,,,
16 Pedernales,2020,31,,,
17 Peravia,2020,31,,,
18 Puerto Plata,2020,31,,,
19 Hermanas Mirabal,2020,31,,,
20 Samaná,2020,31,,,
21 San Cristóbal,2020,31,,,
22 San Juan,2020,31,,,
23 San Pedro de Macorís,2020,31,,,
24 Sánchez Ramírez,2020,31,,,
25 Santiago,2020,31,,,
26 Santiago Rodríguez,2020,31,,,
27 Valverde,2020,31,,,
28 Monseñor Nouel,2020,31,,,
29 Monte Plata,2020,31,,,
30 Hato Mayor,2020,31,,,
31 San José de Ocoa,2020,31,,,
32 Santo Domingo,2020,31,,,
01 Distrito Nacional,2020,32,,,
02 Azua,2020,32,,,
03 Baoruco,2020,32,,,
04 Barahona,2020,32,,,
05 Dajabón,2020,32,,,
06 Duarte,2020,32,,,
07 Elías Piña,2020,32,,,
08 El Seibo,2020,32,,,
09 Espaillat,2020,32,,,
10 Independencia,2020,32,,,
11 La Altagracia,2020,32,,,
12 La Romana,2020,32,,,
13 La Vega,2020,32,,,
14 María Trinidad Sánchez,2020,32,,,
15 Monte Cristi,2020,32,,,
16 Pedernales,2020,32,,,
17 Peravia,2020,32,,,
18 Puerto Plata,2020,32,,,
19 Hermanas Mirabal,2020,32,,,
20 Samaná,2020,32,,,
21 San Cristóbal,2020,32,,,
22 San Juan,2020,32,,,
23 San Pedro de Macorís,2020,32,,,
24 Sánchez Ramírez,2020,32,,,
25 Santiago,2020,32,,,
26 Santiago Rodríguez,2020,32,,,
27 Valverde,2020,32,,,
28 Monseñor Nouel,2020,32,,,
29 Monte Plata,2020,32,,,
30 Hato Mayor,2020,32,,,
31 San José de Ocoa,2020,32,,,
32 Santo Domingo,2020,32,,,
01 Distrito Nacional,2020,33,,,
02 Azua,2020,33,,,
03 Baoruco,2020,33,,,
04 Barahona,2020,33,,,
05 Dajabón,2020,33,,,
06 Duarte,2020,33,,,
07 Elías Piña,2020,33,,,
08 El Seibo,2020,33,,,
09 Espaillat,2020,33,,,
10 Independencia,2020,33,,,
11 La Altagracia,2020,33,,,
12 La Romana,2020,33,,,
13 La Vega,2020,33,,,
14 María Trinidad Sánchez,2020,33,,,
15 Monte Cristi,2020,33,,,
16 Pedernales,2020,33,,,
17 Peravia,2020,33,,,
18 Puerto Plata,2020,33,,,
19 Hermanas Mirabal,2020,33,,,
20 Samaná,2020,33,,,
21 San Cristóbal,2020,33,,,
22 San Juan,2020,33,,,
23 San Pedro de Macorís,2020,33,,,
24 Sánchez Ramírez,2020,33,,,
25 Santiago,2020,33,,,
26 Santiago Rodríguez,2020,33,,,
27 Valverde,2020,33,,,
28 Monseñor Nouel,2020,33,,,
29 Monte Plata,2020,33,,,
30 Hato Mayor,2020,33,,,
31 San José de Ocoa,2020,33,,,
32 Santo Domingo,2020,33,,,
01 Distrito Nacional,2020,34,,,
02 Azua,2020,34,,,
03 Baoruco,2020,34,,,
04 Barahona,2020,34,,,
05 Dajabón,2020,34,,,
06 Duarte,2020,34,,,
07 Elías Piña,2020,34,,,
08 El Seibo,2020,34,,,
09 Espaillat,2020,34,,,
10 Independencia,2020,34,,,
11 La Altagracia,2020,34,,,
12 La Romana,2020,34,,,
13 La Vega,2020,34,,,
14 María Trinidad Sánchez,2020,34,,,
15 Monte Cristi,2020,34,,,
16 Pedernales,2020,34,,,
17 Peravia,2020,34,,,
18 Puerto Plata,2020,34,,,
19 Hermanas Mirabal,2020,34,,,
20 Samaná,2020,34,,,
21 San Cristóbal,2020,34,,,
22 San Juan,2020,34,,,
23 San Pedro de Macorís,2020,34,,,
24 Sánchez Ramírez,2020,34,,,
25 Santiago,2020,34,,,
26 Santiago Rodríguez,2020,34,,,
27 Valverde,2020,34,,,
28 Monseñor Nouel,2020,34,,,
29 Monte Plata,2020,34,,,
30 Hato Mayor,2020,34,,,
31 San José de Ocoa,2020,34,,,
32 Santo Domingo,2020,34,,,
01 Distrito Nacional,2020,35,,,
02 Azua,2020,35,,,
03 Baoruco,2020,35,,,
04 Barahona,2020,35,,,
05 Dajabón,2020,35,,,
06 Duarte,2020,35,,,
07 Elías Piña,2020,35,,,
08 El Seibo,2020,35,,,
09 Espaillat,2020,35,,,
10 Independencia,2020,35,,,
11 La Altagracia,2020,35,,,
12 La Romana,2020,35,,,
13 La Vega,2020,35,,,
14 María Trinidad Sánchez,2020,35,,,
15 Monte Cristi,2020,35,,,
16 Pedernales,2020,35,,,
17 Peravia,2020,35,,,
18 Puerto Plata,2020,35,,,
19 Hermanas Mirabal,2020,35,,,
